wall_clock,x,y,z
14:39:08,0.503,-0.117,1.998
14:39:08,0.621,-0.175,2.004
14:39:09,0.663,-0.205,2.005
14:39:09,0.674,-0.215,2.004
14:39:10,0.678,-0.225,2.005
14:39:10,0.679,-0.236,2.010
14:39:11,0.680,-0.246,2.016
14:39:11,0.679,-0.250,2.019
14:39:12,0.682,-0.249,2.027
14:39:12,0.693,-0.247,2.023
14:39:13,0.688,-0.250,2.020
14:39:13,0.682,-0.252,2.022
14:39:14,0.693,-0.270,2.023
14:39:14,0.765,-0.339,2.021
14:39:15,0.865,-0.417,2.020
14:39:15,0.978,-0.494,2.018
14:39:16,1.089,-0.559,2.012
14:39:16,1.200,-0.618,2.008
14:39:17,1.311,-0.677,2.008
14:39:17,-0.095,-0.975,1.707
14:39:18,-1.601,-0.620,0.732
14:39:18,-3.278,-0.943,1.484
14:39:19,-4.658,-2.049,1.706
14:39:20,-5.924,-4.123,1.513
14:39:20,-8.587,-5.553,0.513
14:39:21,-10.541,-6.177,1.137
14:39:21,-11.941,-6.223,1.424
14:39:22,-14.498,-5.600,0.704
14:39:22,-18.785,-3.220,1.353
14:39:23,-21.456,-2.355,0.477
14:39:23,-23.728,-2.362,1.881
14:39:24,-25.353,-3.900,1.800
14:39:24,-24.767,-5.511,0.300
14:39:25,-24.306,-6.936,0.300
14:39:25,-24.278,-7.717,0.300
14:39:26,-24.437,-8.551,0.300
14:39:26,-24.795,-9.160,0.300
14:39:27,-25.285,-9.316,0.300
14:39:27,-25.968,-9.624,0.300
14:39:28,-26.484,-9.785,0.300
14:39:28,-26.407,-9.337,0.300
14:39:29,-25.870,-9.207,0.300
14:39:29,-25.614,-9.374,0.300
14:39:30,-25.150,-9.388,0.300
14:39:30,-25.416,-8.902,0.300
14:39:31,-26.154,-8.790,0.300
14:39:31,-26.237,-8.712,0.300
14:39:32,-26.136,-8.756,0.300
14:39:32,-26.456,-8.846,0.300
14:39:33,-26.127,-9.071,0.300
14:39:33,-25.626,-9.303,0.301
14:39:34,-24.971,-10.196,0.300
14:39:34,-24.711,-11.017,0.300
14:39:35,-24.768,-11.310,0.300
14:39:35,-24.949,-11.623,0.301
14:39:36,-25.045,-11.758,0.300
14:39:36,-25.065,-11.792,0.300
14:39:37,-25.293,-12.171,0.300
14:39:37,-25.532,-13.091,0.300
14:39:38,-26.065,-13.632,0.300
14:39:38,-26.959,-13.237,0.300
14:39:39,-27.184,-12.523,0.300
14:39:39,-27.545,-12.459,0.300
14:39:40,-27.585,-12.703,0.300
14:39:40,-27.586,-13.088,0.300
14:39:41,-26.690,-13.133,0.300
14:39:41,-26.803,-13.265,0.300
14:39:42,-27.095,-13.718,0.300
14:39:42,-26.897,-13.131,0.300
14:39:43,-26.411,-12.462,0.300
14:39:43,-26.302,-12.765,0.300
14:39:44,-26.313,-12.409,0.300
14:39:45,-26.011,-11.867,0.300
14:39:45,-25.526,-11.238,0.300
14:39:46,-25.501,-10.661,0.300
14:39:46,-25.866,-10.242,0.300
14:39:47,-26.309,-9.829,0.300
14:39:47,-26.207,-9.912,0.300
14:39:48,-25.899,-9.537,0.301
14:39:48,-26.147,-9.118,0.300
14:39:49,-25.727,-8.363,0.300
14:39:49,-25.250,-8.200,0.300
14:39:50,-25.234,-8.462,0.300
14:39:50,-25.456,-8.851,0.300
14:39:51,-25.808,-8.931,0.300
14:39:51,-26.537,-9.144,0.300
14:39:52,-27.006,-8.323,0.300
14:39:52,-26.623,-8.479,0.300
14:39:53,-25.972,-8.978,0.300
14:39:53,-26.026,-9.735,0.300
14:39:54,-26.735,-10.556,0.300
14:39:54,-26.980,-11.502,0.300
14:39:55,-27.110,-11.808,0.300
14:39:55,-26.783,-12.423,0.300
14:39:56,-26.199,-13.153,0.300
14:39:56,-25.979,-13.936,0.300
14:39:57,-26.895,-15.171,0.300
14:39:57,-27.595,-15.975,0.300
14:39:58,-27.710,-15.904,0.300
14:39:58,-27.992,-15.672,0.300
14:39:59,-28.300,-16.150,0.300
14:39:59,-27.927,-16.472,0.300
14:40:00,-27.229,-16.754,0.300
14:40:00,-26.569,-17.269,0.300
14:40:01,-26.032,-17.481,0.300
14:40:01,-26.424,-16.566,0.300
14:40:02,-27.311,-16.386,0.300
14:40:02,-27.714,-16.234,0.300
14:40:03,-28.024,-16.253,0.300
14:40:03,-28.132,-17.063,0.300
14:40:04,-28.229,-16.926,0.300
14:40:04,-28.355,-17.177,0.300
14:40:05,-28.445,-17.046,0.300
14:40:05,-28.485,-16.541,0.300
14:40:06,-28.925,-16.130,0.300
14:40:06,-28.854,-15.610,0.300
14:40:07,-28.956,-16.112,0.300
14:40:07,-29.619,-17.005,0.300
14:40:08,-29.367,-17.376,0.300
14:40:08,-29.765,-17.171,0.300
14:40:09,-30.535,-17.353,0.300
14:40:09,-30.962,-17.186,0.300
14:40:10,-30.771,-16.947,0.300
14:40:10,-30.718,-16.817,0.300
14:40:11,-30.871,-16.728,0.300
14:40:11,-30.826,-17.009,0.300
14:40:12,-30.641,-17.067,0.300
14:40:13,-30.742,-16.515,0.300
14:40:13,-30.894,-16.428,0.300
14:40:14,-31.284,-16.600,0.300
14:40:14,-31.831,-17.073,0.300
14:40:15,-32.554,-17.040,0.300
14:40:15,-32.291,-17.000,0.300
14:40:16,-32.172,-16.996,0.300
14:40:16,-31.965,-16.911,0.300
14:40:17,-31.579,-17.325,0.300
14:40:17,-31.673,-17.472,0.300
14:40:18,-32.155,-17.416,0.301
14:40:18,-32.129,-17.713,0.300
14:40:19,-32.163,-18.264,0.300
14:40:19,-32.336,-18.394,0.300
14:40:20,-32.139,-18.833,0.300
14:40:20,-31.650,-18.559,0.300
14:40:21,-31.328,-18.228,0.300
14:40:21,-31.312,-18.320,0.300
14:40:22,-31.409,-18.798,0.300
14:40:22,-31.287,-19.137,0.300
14:40:23,-31.091,-18.953,0.300
14:40:23,-30.905,-19.132,0.300
14:40:24,-29.375,-19.154,0.300
14:40:24,-28.089,-18.536,0.300
14:40:25,-27.271,-18.726,0.300
14:40:25,-26.672,-18.426,0.300
14:40:26,-26.605,-17.988,0.300
14:40:26,-26.502,-17.801,0.300
14:40:27,-26.673,-17.239,0.300
14:40:27,-27.206,-17.168,0.300
14:40:28,-27.325,-17.513,0.300
14:40:28,-26.954,-17.445,0.300
14:40:29,-26.780,-17.485,0.300
14:40:29,-26.960,-17.245,0.300
14:40:30,-27.446,-17.576,0.300
14:40:30,-28.125,-17.837,0.300
14:40:31,-28.329,-18.215,0.300
14:40:31,-27.740,-18.422,0.300
14:40:32,-27.216,-18.655,0.300
14:40:32,-27.007,-18.274,0.301
14:40:33,-26.624,-17.747,0.300
14:40:33,-26.411,-17.916,0.300
14:40:34,-26.705,-18.114,0.300
14:40:34,-26.703,-17.942,0.300
14:40:35,-26.722,-17.892,0.300
14:40:35,-26.555,-17.481,0.301
14:40:36,-26.714,-17.127,0.300
14:40:36,-27.154,-16.633,0.300
14:40:37,-27.897,-16.118,0.300
14:40:37,-28.814,-15.494,0.300
14:40:38,-29.599,-14.486,0.300
14:40:38,-29.350,-13.866,0.301
14:40:39,-29.112,-13.685,0.300
14:40:39,-29.175,-13.684,0.300
14:40:40,-29.558,-13.852,0.300
14:40:40,-29.631,-13.903,0.300
14:40:41,-29.719,-14.465,0.300
14:40:42,-29.751,-15.270,0.300
14:40:42,-29.503,-15.835,0.300
14:40:43,-29.477,-15.561,0.300
14:40:43,-29.300,-15.507,0.300
14:40:44,-30.001,-15.587,0.301
14:40:44,-30.332,-15.820,0.301
14:40:45,-31.125,-16.504,0.300
14:40:45,-31.720,-17.559,0.300
14:40:46,-32.419,-18.351,0.300
14:40:46,-32.148,-18.582,0.300
14:40:47,-32.032,-18.784,0.300
14:40:47,-31.512,-19.284,0.300
14:40:48,-31.183,-19.963,0.300
14:40:48,-31.342,-20.849,0.300
14:40:49,-31.503,-21.029,0.300
14:40:49,-31.616,-21.251,0.300
14:40:50,-31.697,-21.553,0.300
14:40:50,-31.830,-21.843,0.300
14:40:51,-31.980,-23.136,0.300
14:40:51,-32.145,-24.304,0.300
14:40:52,-32.499,-24.825,0.300
14:40:52,-33.050,-24.714,0.301
14:40:53,-33.109,-24.458,0.300
14:40:53,-33.176,-24.174,0.300
14:40:54,-33.199,-23.613,0.300
14:40:54,-33.102,-23.079,0.300
14:40:55,-33.014,-22.615,0.300
14:40:55,-33.240,-22.496,0.300
14:40:56,-33.291,-22.417,0.300
14:40:56,-33.639,-22.684,0.300
14:40:57,-33.820,-23.227,0.300
14:40:57,-33.803,-23.189,0.300
14:40:58,-34.041,-23.144,0.300
14:40:58,-34.735,-23.371,0.300
14:40:59,-35.375,-23.579,0.300
14:40:59,-35.608,-24.060,0.300
14:41:00,-35.612,-24.981,0.300
14:41:00,-35.817,-25.392,0.300
14:41:01,-36.010,-25.604,0.300
14:41:01,-36.384,-25.266,0.300
14:41:02,-36.344,-24.909,0.300
14:41:02,-35.984,-24.580,0.300
14:41:03,-35.931,-24.466,0.300
14:41:03,-35.947,-24.629,0.300
14:41:04,-35.733,-24.273,0.300
14:41:04,-36.355,-24.425,0.300
14:41:05,-36.958,-24.962,0.300
14:41:05,-36.649,-25.610,0.300
14:41:06,-36.333,-25.874,0.300
14:41:06,-36.503,-26.006,0.300
14:41:07,-37.057,-25.788,0.300
14:41:07,-36.807,-25.484,0.300
14:41:08,-36.750,-25.121,0.300
14:41:08,-36.645,-25.073,0.300
14:41:09,-36.466,-25.002,0.300
14:41:09,-36.112,-24.961,0.300
14:41:10,-36.137,-24.822,0.300
14:41:11,-36.205,-24.486,0.300
14:41:11,-35.970,-23.819,0.300
14:41:12,-36.145,-23.060,0.300
14:41:12,-36.573,-22.085,0.300
14:41:13,-36.679,-21.518,0.300
14:41:13,-36.661,-21.496,0.300
14:41:14,-36.319,-21.464,0.300
14:41:14,-36.287,-21.457,0.300
14:41:15,-36.510,-20.796,0.300
14:41:15,-36.865,-19.535,0.300
14:41:16,-36.924,-19.049,0.300
14:41:16,-36.898,-19.488,0.300
14:41:17,-36.576,-19.837,0.300
14:41:17,-36.589,-20.964,0.300
14:41:18,-36.717,-22.035,0.300
14:41:18,-37.189,-22.860,0.300
14:41:19,-37.115,-22.973,0.300
14:41:19,-36.994,-22.770,0.300
14:41:20,-37.408,-22.676,0.300
14:41:20,-38.029,-22.773,0.300
14:41:21,-38.210,-22.738,0.300
14:41:21,-38.869,-22.342,0.300
14:41:22,-39.794,-21.751,0.300
14:41:22,-40.025,-21.643,0.300
14:41:23,-39.548,-21.507,0.300
14:41:23,-39.576,-21.243,0.300
14:41:24,-39.899,-21.378,0.300
14:41:24,-39.990,-21.111,0.300
14:41:25,-39.937,-20.825,0.300
14:41:25,-40.022,-19.837,0.300
14:41:26,-39.896,-19.437,0.300
14:41:26,-39.548,-19.022,0.300
14:41:27,-39.242,-18.600,0.300
14:41:27,-39.151,-18.582,0.300
14:41:28,-39.115,-18.229,0.300
14:41:28,-38.974,-18.180,0.300
14:41:29,-38.896,-18.445,0.300
14:41:29,-39.320,-18.332,0.300
14:41:30,-39.504,-17.997,0.300
14:41:30,-39.928,-17.969,0.300
14:41:31,-39.550,-17.621,0.300
14:41:31,-39.458,-17.866,0.300
14:41:32,-39.401,-18.085,0.300
14:41:32,-39.015,-18.323,0.300
14:41:33,-39.040,-18.632,0.300
14:41:33,-39.348,-18.215,0.300
14:41:34,-39.315,-17.316,0.300
14:41:34,-39.524,-17.431,0.300
14:41:35,-39.938,-17.960,0.300
14:41:35,-40.146,-17.682,0.300
14:41:36,-40.105,-17.558,0.300
14:41:36,-40.158,-17.662,0.300
14:41:37,-40.090,-17.359,0.300
14:41:38,-40.315,-17.595,0.300
14:41:38,-39.972,-17.585,0.300
14:41:39,-39.745,-17.803,0.300
14:41:39,-39.380,-18.328,0.300
14:41:40,-38.838,-18.809,0.300
14:41:40,-38.276,-18.599,0.300
14:41:41,-37.862,-18.183,0.300
14:41:41,-37.892,-18.544,0.300
14:41:42,-37.214,-18.810,0.300
14:41:42,-36.833,-18.532,0.300
14:41:43,-37.200,-18.243,0.300
14:41:43,-36.746,-17.981,0.300
14:41:44,-37.266,-17.622,0.300
14:41:44,-38.233,-17.512,0.300
14:41:45,-39.280,-17.130,0.300
14:41:45,-39.820,-16.316,0.300
14:41:46,-40.541,-15.985,0.300
14:41:46,-41.226,-16.550,0.300
14:41:47,-41.591,-16.564,0.300
14:41:47,-41.999,-16.064,0.300
14:41:48,-42.270,-16.052,0.300
14:41:48,-41.956,-15.942,0.300
14:41:49,-42.052,-16.273,0.300
14:41:49,-42.438,-16.718,0.300
14:41:50,-42.875,-16.710,0.300
14:41:50,-42.926,-15.550,0.300
14:41:51,-42.488,-15.187,0.300
14:41:51,-42.465,-15.052,0.300
14:41:52,-42.503,-14.982,0.300
14:41:52,-41.935,-15.089,0.300
14:41:53,-41.548,-14.801,0.300
14:41:53,-40.875,-14.901,0.300
14:41:54,-40.815,-14.796,0.300
14:41:54,-40.534,-14.566,0.300
14:41:55,-40.690,-14.661,0.300
14:41:55,-41.129,-15.109,0.300
14:41:56,-41.685,-15.323,0.300
14:41:56,-42.055,-15.712,0.300
14:41:57,-41.991,-15.925,0.300
14:41:57,-41.919,-16.367,0.300
14:41:58,-41.707,-16.436,0.300
14:41:58,-41.596,-16.503,0.300
14:41:59,-41.865,-16.969,0.300
14:41:59,-42.421,-17.609,0.300
14:42:00,-42.600,-18.338,0.300
14:42:00,-42.001,-18.674,0.300
14:42:01,-41.466,-19.133,0.300
14:42:02,-41.008,-18.899,0.300
14:42:02,-41.268,-18.785,0.300
14:42:03,-41.456,-18.567,0.300
14:42:03,-41.994,-18.670,0.300
14:42:04,-42.120,-18.226,0.301
14:42:04,-42.145,-17.856,0.300
14:42:05,-42.131,-17.845,0.300
14:42:05,-41.803,-17.644,0.300
14:42:06,-41.874,-17.814,0.300
14:42:06,-41.857,-18.105,0.300
14:42:07,-41.896,-18.362,0.300
14:42:07,-41.966,-18.667,0.300
14:42:08,-41.886,-19.432,0.300
14:42:08,-42.688,-19.858,0.300
14:42:09,-43.365,-20.285,0.300
14:42:09,-43.986,-20.605,0.300
14:42:10,-44.903,-20.707,0.300
14:42:10,-45.307,-20.396,0.300
14:42:11,-45.349,-20.310,0.300
14:42:11,-45.589,-21.076,0.300
14:42:12,-45.737,-21.204,0.300
14:42:12,-45.819,-20.970,0.300
14:42:13,-45.296,-20.114,0.300
14:42:13,-44.314,-19.602,0.300
14:42:14,-44.057,-18.901,0.300
14:42:14,-43.916,-18.083,0.300
14:42:15,-43.697,-17.662,0.300
14:42:15,-43.804,-17.143,0.300
14:42:16,-43.444,-16.741,0.300
14:42:16,-44.214,-16.720,0.300
14:42:17,-44.618,-17.009,0.300
14:42:17,-44.334,-16.685,0.300
14:42:18,-43.919,-16.000,0.300
14:42:18,-43.197,-14.755,0.300
14:42:19,-42.661,-13.893,0.300
14:42:19,-41.625,-13.871,0.300
14:42:20,-40.862,-14.104,0.300
14:42:20,-40.575,-14.403,0.300
14:42:21,-40.715,-14.169,0.300
14:42:21,-40.580,-13.845,0.300
14:42:22,-40.513,-13.636,0.300
14:42:22,-40.711,-13.560,0.300
14:42:23,-40.779,-12.683,0.300
14:42:23,-40.624,-11.993,0.300
14:42:24,-40.268,-12.053,0.301
14:42:25,-40.255,-11.979,0.300
14:42:25,-40.028,-12.258,0.300
14:42:26,-39.335,-12.980,0.300
14:42:26,-39.197,-13.797,0.300
14:42:27,-39.022,-14.078,0.300
14:42:27,-39.211,-14.540,0.300
14:42:28,-39.323,-14.849,0.300
14:42:28,-39.642,-14.740,0.300
14:42:29,-40.356,-14.910,0.300
14:42:29,-41.095,-15.322,0.300
14:42:30,-41.763,-15.444,0.300
14:42:30,-41.925,-15.584,0.301
14:42:31,-41.863,-15.634,0.300
14:42:31,-42.121,-15.164,0.300
14:42:32,-42.890,-14.522,0.300
14:42:32,-43.262,-14.100,0.300
14:42:33,-43.418,-13.825,0.300
14:42:33,-43.641,-13.389,0.300
14:42:34,-43.354,-13.102,0.300
14:42:34,-43.055,-13.332,0.300
14:42:35,-42.893,-13.651,0.300
14:42:35,-43.066,-13.912,0.301
14:42:36,-42.985,-13.802,0.300
14:42:36,-43.207,-13.341,0.300
14:42:37,-42.976,-13.761,0.300
14:42:37,-42.772,-14.364,0.300
14:42:38,-42.351,-14.964,0.300
14:42:38,-42.140,-15.646,0.300
14:42:39,-41.718,-16.471,0.300
14:42:39,-41.450,-17.368,0.300
14:42:40,-41.973,-17.356,0.300
14:42:40,-42.011,-17.316,0.300
14:42:41,-42.797,-17.071,0.300
14:42:41,-43.505,-16.776,0.300
14:42:42,-43.882,-16.588,0.300
14:42:42,-43.613,-16.730,0.300
14:42:43,-43.526,-17.086,0.300
14:42:43,-43.457,-17.166,0.300
14:42:44,-44.038,-16.480,0.300
14:42:44,-44.524,-15.595,0.300
14:42:45,-44.300,-15.333,0.300
14:42:45,-43.507,-14.815,0.300
14:42:46,-42.622,-14.502,0.300
14:42:46,-41.593,-14.347,0.300
14:42:47,-40.646,-14.943,0.300
14:42:47,-39.954,-15.287,0.300
14:42:48,-39.623,-15.639,0.300
14:42:48,-38.589,-16.133,0.300
14:42:49,-37.759,-16.449,0.300
14:42:49,-37.771,-16.306,0.300
14:42:50,-37.564,-15.727,0.300
14:42:50,-36.735,-14.915,0.300
14:42:51,-35.507,-15.194,0.300
14:42:51,-34.501,-15.528,0.300
14:42:52,-33.854,-15.973,0.300
14:42:53,-33.574,-15.903,0.300
14:42:53,-32.717,-15.338,0.300
14:42:54,-31.990,-15.060,0.300
14:42:54,-31.342,-15.126,0.300
14:42:55,-31.646,-14.968,0.300
14:42:55,-31.895,-14.677,0.300
14:42:56,-32.483,-14.587,0.300
14:42:56,-33.161,-14.514,0.300
14:42:57,-33.520,-14.302,0.300
14:42:57,-33.511,-14.600,0.300
14:42:58,-32.925,-15.494,0.300
14:42:58,-32.985,-16.362,0.300
14:42:59,-33.384,-16.685,0.300
14:42:59,-33.320,-17.051,0.300
14:43:00,-33.018,-16.871,0.300
14:43:00,-33.404,-16.402,0.300
14:43:01,-33.488,-15.678,0.300
14:43:01,-33.479,-15.330,0.300
14:43:02,-33.727,-15.181,0.300
14:43:02,-33.554,-15.263,0.300
14:43:03,-33.531,-15.180,0.300
14:43:03,-33.644,-15.195,0.300
14:43:04,-33.967,-15.105,0.300
14:43:04,-34.129,-14.755,0.300
14:43:05,-33.186,-14.452,0.300
14:43:05,-32.666,-14.417,0.300
14:43:06,-32.174,-14.310,0.300
14:43:06,-32.330,-14.053,0.300
14:43:07,-32.200,-14.040,0.300
14:43:07,-31.723,-13.416,0.300
14:43:08,-31.450,-12.829,0.300
14:43:08,-30.939,-12.423,0.300
14:43:09,-30.300,-12.227,0.300
14:43:09,-29.900,-11.956,0.300
14:43:10,-29.815,-11.956,0.300
14:43:10,-28.961,-11.977,0.300
14:43:11,-28.898,-11.471,0.300
14:43:11,-29.039,-11.015,0.300
14:43:12,-28.888,-10.139,0.300
14:43:12,-28.542,-9.488,0.300
14:43:13,-28.560,-9.510,0.300
14:43:13,-28.335,-9.889,0.300
14:43:14,-28.190,-9.824,0.300
14:43:14,-28.232,-9.063,0.300
14:43:15,-27.801,-8.775,0.300
14:43:15,-27.345,-8.660,0.301
14:43:16,-26.650,-8.610,0.300
14:43:16,-26.532,-8.519,0.301
14:43:17,-27.145,-9.107,0.301
14:43:17,-27.677,-9.386,0.300
14:43:18,-27.641,-9.517,0.300
14:43:18,-27.626,-10.091,0.300
14:43:19,-27.218,-10.767,0.300
14:43:19,-26.198,-11.403,0.300
14:43:20,-25.551,-12.189,0.300
14:43:20,-25.555,-12.400,0.300
14:43:21,-25.559,-12.874,0.300
14:43:22,-25.475,-13.199,0.300
14:43:22,-25.317,-13.238,0.300
14:43:23,-24.978,-12.715,0.300
14:43:23,-25.192,-12.825,0.300
14:43:24,-25.323,-13.061,0.300
14:43:24,-25.162,-13.401,0.300
14:43:25,-24.677,-13.503,0.300
14:43:25,-24.560,-13.422,0.300
14:43:26,-24.251,-12.918,0.300
14:43:26,-23.498,-12.946,0.300
14:43:27,-22.776,-13.727,0.300
14:43:27,-22.319,-14.451,0.300
14:43:28,-22.325,-14.404,0.300
14:43:28,-22.828,-14.603,0.300
14:43:29,-23.798,-15.284,0.300
14:43:29,-23.739,-15.892,0.300
14:43:30,-23.906,-15.994,0.300
14:43:30,-23.630,-15.816,0.300
14:43:31,-23.103,-15.149,0.300
14:43:31,-22.373,-14.605,0.300
14:43:32,-22.635,-13.906,0.300
14:43:32,-22.746,-13.749,0.300
14:43:33,-23.762,-13.305,0.300
14:43:33,-23.590,-12.897,0.300
14:43:34,-22.748,-12.602,0.300
14:43:34,-22.254,-11.945,0.300
14:43:35,-22.577,-11.338,0.300
14:43:35,-23.559,-11.131,0.300
14:43:36,-24.420,-11.377,0.300
14:43:36,-24.902,-11.384,0.300
14:43:37,-24.997,-10.871,0.300
14:43:37,-25.029,-10.755,0.300
14:43:38,-25.143,-10.736,0.300
14:43:38,-25.454,-10.254,0.301
14:43:39,-25.487,-10.032,0.300
14:43:39,-25.395,-10.271,0.300
14:43:40,-25.316,-9.976,0.300
14:43:40,-24.369,-9.527,0.300
14:43:41,-24.103,-9.265,0.300
14:43:41,-23.849,-9.171,0.300
14:43:42,-24.164,-8.744,0.300
14:43:42,-24.265,-8.319,0.300
14:43:43,-24.061,-8.503,0.300
14:43:43,-23.655,-8.843,0.300
14:43:44,-23.329,-9.728,0.300
14:43:44,-23.011,-11.044,0.300
14:43:45,-23.450,-11.472,0.300
14:43:45,-24.314,-11.133,0.301
14:43:46,-25.139,-10.541,0.300
14:43:47,-25.082,-9.956,0.300
14:43:47,-24.445,-9.871,0.300
14:43:48,-24.436,-9.983,0.300
14:43:48,-23.831,-10.439,0.300
14:43:49,-23.357,-10.567,0.300
14:43:49,-22.814,-11.077,0.300
14:43:50,-22.655,-11.776,0.300
14:43:50,-21.932,-12.587,0.300
14:43:51,-21.753,-12.659,0.300
14:43:51,-22.228,-12.182,0.300
14:43:52,-22.209,-12.239,0.300
14:43:52,-22.007,-12.420,0.300
14:43:53,-21.948,-12.537,0.300
14:43:53,-22.055,-13.080,0.300
14:43:54,-22.182,-14.023,0.301
14:43:54,-22.265,-14.539,0.300
14:43:55,-22.731,-14.734,0.301
14:43:55,-23.100,-14.563,0.300
14:43:56,-23.257,-14.428,0.300
14:43:56,-23.174,-14.515,0.300
14:43:57,-23.438,-14.142,0.300
14:43:57,-24.021,-13.936,0.300
14:43:58,-23.858,-13.700,0.300
14:43:58,-23.618,-13.972,0.300
14:43:59,-23.696,-14.162,0.300
14:43:59,-23.889,-14.708,0.300
14:44:00,-24.510,-14.726,0.300
14:44:00,-24.176,-14.498,0.300
14:44:01,-24.164,-15.330,0.300
14:44:01,-24.513,-15.660,0.300
14:44:02,-25.090,-15.644,0.300
14:44:02,-25.141,-15.640,0.300
14:44:03,-25.092,-15.670,0.300
14:44:03,-25.683,-15.639,0.301
14:44:04,-26.444,-16.003,0.300
14:44:04,-26.673,-16.085,0.301
14:44:05,-26.153,-15.646,0.300
14:44:05,-26.319,-15.272,0.300
14:44:06,-26.383,-15.141,0.300
14:44:06,-26.257,-14.732,0.300
14:44:07,-26.273,-14.764,0.300
14:44:07,-26.098,-14.519,0.300
14:44:08,-26.061,-14.629,0.300
14:44:08,-25.695,-14.218,0.300
14:44:09,-25.584,-14.193,0.300
14:44:09,-25.690,-14.210,0.300
