wall_clock,x,y,z
14:35:54,4.319,1.291,0.717
14:35:54,4.318,1.286,0.717
14:35:55,4.317,1.280,0.715
14:35:55,4.317,1.277,0.711
14:35:56,4.319,1.276,0.708
14:35:56,4.322,1.278,0.705
14:35:57,4.325,1.282,0.701
14:35:57,4.327,1.286,0.697
14:35:58,4.327,1.289,0.698
14:35:58,4.328,1.290,0.704
14:35:59,4.326,1.291,0.711
14:35:59,4.322,1.292,0.715
14:36:00,4.321,1.292,0.717
14:36:00,4.320,1.291,0.721
14:36:01,4.322,1.290,0.724
14:36:01,4.325,1.288,0.726
14:36:02,4.327,1.287,0.724
14:36:02,4.328,1.287,0.721
14:36:03,4.329,1.288,0.720
14:36:03,4.332,1.291,0.722
14:36:04,4.337,1.291,0.724
14:36:04,4.340,1.291,0.723
14:36:05,4.344,1.291,0.721
14:36:05,4.351,1.295,0.718
14:36:06,4.358,1.302,0.715
14:36:06,4.361,1.310,0.710
14:36:07,4.362,1.316,0.705
14:36:07,4.360,1.324,0.700
14:36:08,4.356,1.331,0.697
14:36:08,4.350,1.337,0.693
14:36:09,4.344,1.340,0.692
14:36:09,4.339,1.343,0.695
14:36:10,4.335,1.344,0.700
14:36:10,4.331,1.344,0.702
14:36:11,4.330,1.344,0.705
14:36:11,4.333,1.344,0.712
14:36:12,4.338,1.340,0.720
14:36:12,4.340,1.334,0.726
14:36:13,4.341,1.329,0.732
14:36:13,4.339,1.326,0.739
14:36:14,4.335,1.324,0.743
14:36:14,4.332,1.323,0.747
14:36:15,4.333,1.322,0.750
14:36:15,4.336,1.323,0.748
14:36:16,4.337,1.328,0.744
14:36:17,4.337,1.336,0.738
14:36:17,4.336,1.344,0.731
14:36:18,4.335,1.355,0.731
14:36:18,4.338,1.366,0.737
14:36:19,4.343,1.374,0.745
14:36:19,4.349,1.378,0.749
14:36:20,4.357,1.378,0.748
14:36:20,4.363,1.376,0.746
14:36:21,4.368,1.370,0.746
14:36:21,4.370,1.361,0.746
14:36:22,4.370,1.356,0.747
14:36:22,4.368,1.353,0.753
14:36:23,4.369,1.351,0.760
14:36:23,4.371,1.348,0.765
14:36:24,4.371,1.345,0.768
14:36:24,4.371,1.344,0.771
14:36:25,4.371,1.340,0.770
14:36:25,4.373,1.335,0.767
14:36:26,4.374,1.332,0.764
14:36:26,4.376,1.331,0.759
14:36:27,4.378,1.332,0.757
14:36:27,4.377,1.331,0.757
14:36:28,4.372,1.329,0.756
14:36:28,4.366,1.327,0.753
14:36:29,4.361,1.324,0.752
14:36:29,4.357,1.322,0.752
14:36:30,4.357,1.321,0.752
14:36:30,4.356,1.321,0.751
14:36:31,4.352,1.324,0.747
14:36:31,4.345,1.328,0.739
14:36:32,4.338,1.332,0.730
14:36:32,4.334,1.339,0.725
14:36:33,4.332,1.345,0.722
14:36:33,4.333,1.349,0.718
14:36:34,4.337,1.351,0.709
14:36:34,4.343,1.353,0.700
14:36:35,4.351,1.351,0.697
14:36:35,4.355,1.349,0.700
14:36:36,4.355,1.346,0.707
14:36:36,4.353,1.342,0.711
14:36:37,4.352,1.337,0.711
14:36:37,4.355,1.329,0.709
14:36:38,4.360,1.321,0.709
14:36:38,4.366,1.313,0.712
14:36:39,4.372,1.305,0.716
14:36:39,4.376,1.299,0.720
14:36:40,4.376,1.292,0.721
14:36:40,4.375,1.287,0.719
14:36:41,4.374,1.284,0.721
14:36:42,4.372,1.282,0.722
14:36:42,4.367,1.279,0.721
14:36:43,4.360,1.279,0.718
14:36:43,4.356,1.282,0.714
14:36:44,4.356,1.287,0.713
14:36:44,4.358,1.295,0.713
14:36:45,4.364,1.304,0.715
14:36:45,4.368,1.312,0.714
14:36:46,4.371,1.318,0.714
14:36:46,4.371,1.323,0.713
14:36:47,4.370,1.330,0.712
14:36:47,4.368,1.337,0.712
14:36:48,4.366,1.341,0.713
14:36:48,4.366,1.342,0.717
14:36:49,4.370,1.342,0.719
14:36:49,4.377,1.342,0.718
14:36:50,4.383,1.345,0.718
14:36:50,4.389,1.349,0.719
14:36:51,4.393,1.354,0.721
14:36:51,4.394,1.362,0.720
14:36:52,4.394,1.370,0.714
14:36:52,4.396,1.376,0.705
14:36:53,4.398,1.378,0.699
14:36:53,4.398,1.376,0.693
14:36:54,4.395,1.374,0.689
14:36:54,4.392,1.376,0.688
14:36:55,4.391,1.379,0.686
14:36:55,4.390,1.382,0.685
14:36:56,4.392,1.384,0.686
14:36:56,4.396,1.383,0.687
14:36:57,4.401,1.381,0.692
14:36:57,4.403,1.379,0.700
14:36:58,4.401,1.374,0.703
14:36:58,4.396,1.370,0.705
14:36:59,4.390,1.368,0.707
14:36:59,4.386,1.367,0.708
14:37:00,4.382,1.364,0.707
14:37:00,4.378,1.360,0.704
14:37:01,4.374,1.358,0.701
14:37:01,4.369,1.358,0.697
14:37:02,4.363,1.360,0.693
14:37:02,4.359,1.361,0.691
14:37:03,4.355,1.360,0.688
14:37:03,4.350,1.358,0.685
14:37:04,4.344,1.358,0.687
14:37:04,4.341,1.355,0.692
14:37:05,4.341,1.351,0.699
14:37:05,4.343,1.347,0.705
14:37:06,4.345,1.342,0.706
14:37:06,4.347,1.338,0.704
14:37:07,4.348,1.337,0.702
14:37:07,4.349,1.336,0.700
14:37:08,4.346,1.336,0.700
14:37:08,4.341,1.339,0.702
14:37:09,4.338,1.342,0.704
14:37:09,4.336,1.344,0.704
14:37:10,4.334,1.347,0.704
14:37:11,4.332,1.349,0.705
14:37:11,4.328,1.349,0.703
14:37:12,4.326,1.347,0.702
14:37:12,4.330,1.345,0.704
14:37:13,4.340,1.343,0.705
14:37:13,4.354,1.342,0.703
14:37:14,4.367,1.344,0.698
14:37:14,4.378,1.346,0.692
14:37:15,4.386,1.347,0.688
14:37:15,4.391,1.347,0.687
14:37:16,4.390,1.346,0.686
14:37:16,4.385,1.346,0.685
14:37:17,4.380,1.350,0.685
14:37:17,4.375,1.355,0.686
14:37:18,4.368,1.356,0.689
14:37:18,4.360,1.357,0.692
14:37:19,4.352,1.356,0.696
14:37:19,4.348,1.354,0.699
14:37:20,4.347,1.352,0.698
14:37:20,4.349,1.349,0.698
14:37:21,4.349,1.345,0.701
14:37:21,4.347,1.345,0.703
14:37:22,4.344,1.348,0.703
14:37:22,4.341,1.353,0.704
14:37:23,4.339,1.360,0.704
14:37:23,4.338,1.365,0.702
14:37:24,4.339,1.368,0.701
14:37:24,4.339,1.370,0.704
14:37:25,4.340,1.369,0.710
14:37:25,4.345,1.367,0.718
14:37:26,4.351,1.367,0.726
14:37:26,4.357,1.369,0.733
14:37:27,4.362,1.369,0.736
14:37:27,4.364,1.365,0.738
14:37:28,4.364,1.359,0.740
14:37:28,4.365,1.356,0.742
14:37:29,4.367,1.355,0.737
14:37:29,4.367,1.349,0.729
14:37:30,4.369,1.339,0.720
14:37:30,4.370,1.327,0.717
14:37:31,4.368,1.317,0.714
14:37:31,4.367,1.307,0.711
14:37:32,4.365,1.297,0.709
14:37:32,4.362,1.289,0.708
14:37:33,4.364,1.281,0.709
14:37:33,4.368,1.274,0.709
14:37:34,4.371,1.269,0.704
14:37:34,4.371,1.266,0.700
14:37:35,4.371,1.265,0.702
14:37:36,4.370,1.262,0.704
14:37:36,4.368,1.261,0.707
14:37:37,4.363,1.262,0.710
14:37:37,4.355,1.265,0.712
14:37:38,4.347,1.269,0.716
14:37:38,4.341,1.271,0.721
14:37:39,4.336,1.270,0.725
14:37:39,4.333,1.270,0.724
14:37:40,4.333,1.270,0.719
